水揚日,漁業名,荷主コード,荷主名,組合員区分,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価,仕切税抜金額
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,11,132,120,15840
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,136,小キズ,6,5.4,220,1188
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,135,中キズ,2,2.4,300,720
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,8,3.7,260,962
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,109,97,474,45978
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,51,69.7,606,42238
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,4,9.5,981,9320
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,31,１Ｋ台　,1,1.7,1039,1766
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,3,5.9,1366,8059
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.2,1627,3579
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.3,1763,4055
20180420,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2022,あかいか,0,,2,15,50,750
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,21,たこ,2104,柳だこ,0,,0,1,589,589
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大3ｋ　　　,1,3.3,1570,5181
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1111,なめたがれい,0,,0,2.6,120,312
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,30,60
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2703,とうべつかじか,0,,0,2,20,40
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,7,２小　　,0,0.4,150,60
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,6,小　　　,0,2.4,300,720
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,5,中　　　,0,2.6,150,390
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,0.8,30,24
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,2.2,40,88
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,14.5,70,1015
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2022,あかいか,0,,12,155,50,7750
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,20,238,123,29274
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,1,13,200,2600
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,8,114,280,31920
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,5,55,470,25850
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,2,23,1150,26450
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,136,小キズ,9,7.7,150,1155
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,135,中キズ,2,2.5,250,625
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,6,2.6,260,676
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,115,107,478,51146
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,80,110.5,605,66853
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,14,30.4,920,27968
20180422,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,21,たこ,2101,活だこ,3,大大　　,1,20.6,740,15244
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,21,たこ,2101,活だこ,3,大大　　,1,25.1,740,18574
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.3,1710,3933
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,3,40,120
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,7,70,490
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,30,120,3600
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2022,あかいか,0,,3,28,50,1400
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,4,47,123,5781
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,1,9,200,1800
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,4,53,260,13780
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,3,36,500,18000
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,3,30.4,1146,34838
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,137,２小キズ,1,0.4,50,20
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,136,小キズ,6,5.5,130,715
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,135,中キズ,5,7,230,1610
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,5,2.3,200,460
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,105,98.5,522,51417
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,96,135,613,82755
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,14,30.5,920,28060
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大3ｋ　　　,2,6.4,1566,10022
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,1.9,1070,2033
20180423,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,6,小　　　,1,0.6,200,120
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,21,たこ,2101,活だこ,3,大大　　,1,25.5,740,18870
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2735,にしん,0,,0,0.5,50,25
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,7,２小　　,1,0.5,150,75
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,1,30,30
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,0.8,40,32
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,6,70,420
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,14,120,1680
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,3,大大　　,0,11,70,770
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,9,100,120,12000
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,37,27060,90,2435400
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,10,7460,92,686320
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,1,16,250,4000
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,6,67,300,20100
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,10,125,720,90000
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,136,小キズ,2,2.3,130,299
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,135,中キズ,2,2.5,230,575
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,134,大キズ,1,2.1,450,945
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,5,2,150,300
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,71,67,501,33567
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,83,118.8,501,59519
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,10,22,710,15620
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大3ｋ　　　,1,3,1000,3000
20180424,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.6,2100,5460
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,0,,0,0.3,3,1
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大3ｋ　　　,2,6,710,4260
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,9,すけそう,901,すけそう,0,,0,2,20,40
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2735,にしん,0,,0,1,100,100
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,7,２小　　,0,0.4,100,40
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,6,小　　　,0,0.7,150,105
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,5,中　　　,0,1.3,100,130
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,0.3,30,9
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,3.5,40,140
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,6,70,420
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,5.5,120,660
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,7,97,100,9700
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,10,7400,92,680800
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,20,15705,93,1460565
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,8,320,2560
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,40,700,28000
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.1,1200,2520
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.2,1300,2860
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.4,1620,3888
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,33,３Ｋ台　,1,2.8,2000,5600
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,33,３Ｋ台　,1,3,2330,6990
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,136,小キズ,2,1.5,120,180
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,135,中キズ,1,1.4,200,280
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,134,大キズ,1,2,400,800
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,3,1.3,100,130
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,117,110,420,46200
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,125,176.5,450,79425
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,17,37,600,22200
20180425,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,33,３Ｋ台　,1,3,35,105
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,0,,1,0.5,3,2
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,20,730,14600
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1109,すながれい,0,,0,0.1,100,10
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1310,がや,0,,0,0.9,100,90
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,6,小　　　,0,0.8,150,120
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2022,あかいか,0,,0,5,50,250
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,8,30,240
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,3.5,40,140
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,11.5,70,805
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,11,120,1320
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,4,大　　　,0,13,70,910
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,1,7,100,700
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,137,２小キズ,1,0.4,60,24
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,136,小キズ,5,4.9,150,735
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,135,中キズ,11,15.6,250,3900
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,134,大キズ,1,2.2,450,990
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,8,4.1,120,492
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,163,154.5,539,83276
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,206,297.5,559,166303
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,32,70.5,815,57458
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大3ｋ　　　,2,6.1,1326,8089
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,3,大大　　,1,4.1,1520,6232
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,1.9,1030,1957
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,1.9,1080,2052
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.2,1280,2816
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,33,３Ｋ台　,1,3.4,2511,8537
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,8,4840,118,571120
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,9.5,75,713
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,12.5,380,4750
20180426,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,36,６ｋ台　,1,6,110,660
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,30,60
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,3.5,700,2450
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,806,まだら別,4,大　　　,0,4,30,120
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,0.7,30,21
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,2,40,80
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,3,70,210
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,2,120,240
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,4,大　　　,0,8,80,640
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2022,あかいか,0,,2,30,50,1500
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,1,12,100,1200
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,135,中キズ,3,4.5,250,1125
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,4,1.8,200,360
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,74,70,510,35700
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,91,127.5,541,68978
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,9,19,780,14820
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,1.9,1000,1900
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.1,1200,2520
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,33,３Ｋ台　,1,3,2100,6300
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,8,4850,111,538350
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,8,150,1200
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,5,350,1750
20180427,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1310,がや,0,,0,0.2,100,20
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1310,がや,0,,0,0.2,100,20
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,23.4,601,14063
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,32,２Ｋ台　,1,1.8,20,36
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,36,６ｋ台　,1,6,110,660
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,7,20,140
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,5,30,150
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,17,70,1190
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,16,100,1600
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2022,あかいか,0,,9,138,50,6900
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,0,3,80,240
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,136,小キズ,1,0.7,150,105
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,135,中キズ,1,1.6,250,400
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,134,大キズ,1,2.4,450,1080
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,5,2.2,120,264
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,26,23.5,430,10105
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,34,49.5,510,25245
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,11,24.1,780,18798
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,33,３Ｋ台　,1,2.8,2060,5768
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,33,３Ｋ台　,1,3,2130,6390
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,15,9080,103,935240
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,6,小　　　,0,2.5,250,625
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,16.9,360,6084
20180429,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,6,小　　　,0,2.8,150,420
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1309,もんき,8,３小　　,0,0.2,100,20
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,5.5,650,3575
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,6,小　　　,0,1.5,200,300
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,18,あんこう,2708,あんこう,37,７ｋ台　,1,7.5,135,1013
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,12,30,360
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,1.5,40,60
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,3.5,70,245
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,7.5,100,750
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2022,あかいか,0,,7,91,50,4550
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,2,12,80,960
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,7,２小　　,2,0.9,120,108
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,6,小　　　,18,15.5,420,6510
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,5,中　　　,37,51,550,28050
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大　　　,9,20.5,770,15785
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,2,ます,201,さくらます,4,大3ｋ　　　,1,3.3,1060,3498
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,2,3.9,1281,4996
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.4,1680,4032
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,1,さけ,103,ときしらず,33,３Ｋ台　,1,2.9,2250,6525
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,7,２小　　,11,6393,101,645693
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,5,中　　　,0,0.8,300,240
20180430,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1310,がや,0,,0,0.5,100,50
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,27,その他魚類,2735,にしん,0,,0,1.5,100,150
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,10,ほっけ,1001,ほっけ,4,大　　　,0,21.5,700,15050
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,13,そい・めぬき,1307,ながら,6,小　　　,0,0.6,200,120
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,8,３小　　,0,100,40,4000
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,7,２小　　,0,34,68,2312
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,6,小　　　,0,30,76,2280
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,8,たら,801,まだら,5,中　　　,0,4,96,384
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,20,いか,2022,あかいか,0,,5,70,50,3500
20180501,その他定置網漁業,54079,ツガイナカ中村漁場　１号,0,11,かれい,1110,そうはち,65,込　　　,2,17,80,1360
